content,score_cat,thumbsUpCount,word_count,has_promo,final_label,label,pseudo_prob
"ini kenapa "" akun anda tidak normal , tidak dapat masuk semntara "" terus""an lo dihape adek saya juga sama udah gantino jugak tetep sama , nipu nih aplikasi , baru nuker sekali padahal",1,9.0,34.0,0,0,,0.0031441106
"kerjasama sama roti o di hapus aja, susah banget aku muter2 dr siang ampek malam mala ngabisin bensin. ujung2nya d tolak ama tokonya yg alasan nnti suru balik lah, alasan cup abis lah. roti o jember g banget",5,1.0,38.0,0,0,,0.0045751864
"Penilaian saya obyektif saja, saya sudah pake apk ini di 3 HP yang berbeda, dan rekan kantor saya juga install apk ini, Alhamdulillah gak ada masalah, so far so good ya, mungkin karena kami beruntung. Sedikit share kami memang tidak top up saldo, tapi tiap transaksi kami melakukan pembayaran via Q-ris.",5,237.0,51.0,0,0,,0.4368679
aplikasi penipuan,1,0.0,2.0,0,0,,0.0013263728
mantap,5,0.0,1.0,0,0,,0.0012417501
aplikasi eror saya sudah bayar tetapi code barcode buat reedeem pesanan tidak muncul... dan saldo tidak kembali...,1,12.0,17.0,0,0,,0.0016253161
"aneh... gabisa Log in, ada tulisan terdektesi tidak normal. padahal baru aja pake aelah",1,0.0,14.0,0,0,,0.0018244141
"🚨 SCAM PENIPUAN berkedok jualan voucher resto, dan voucher cuma 48jam.. saat mau nuker keresto barang selalu habis. alhasil vocer hangus.. proses refund susah muter2 sampe sebulan lebih belum cair..",1,4.0,30.0,1,0,,0.0039095483
aplikasi mantap,5,0.0,2.0,0,0,,0.0010786436
bantu saya supaya aplikasi qupon saya bisa puli kembali knp akun saya tidak normal,5,0.0,14.0,0,0,,0.0011371906
"TOKO SUDAH TUTUP / BUBAR MASIH AJA DI KASI VOUCHER, MINTA REFUND UANG GA DI BALIKIN, APP PENIPU",1,0.0,18.0,1,0,,0.0012228237
akun saya dibatasi kenapa ya. padahal penggunaan normal2 aja,4,1.0,9.0,0,0,,0.0015395699
Jadi langganan Roti O karena Qpon 🥳,5,0.0,7.0,0,0,,0.0013322617
sudah dihubungi ke nomor tersebut. dari senin. di reminder lagi selasa. tapi enggak dibales.,1,0.0,14.0,0,0,,0.0020311272
"RUSAAAAAKKKK!!!!!!! KESERINGAN ERROR!!! tiba-tiba ga bisa login ke dalam akun dengan alasan ""akun terdeteksi tidak normal"" padahal sebelumnya baik-baik aja, mana banyak voucher yg udh dibeli belum di tukarkan. malah ga bisa login, RUSAKKKKK RUSAAAAAKKKKKK.",1,0.0,35.0,1,0,,0.0094476985
suka ngelak,3,0.0,2.0,0,0,,0.0011477382
saya mau login tapi knapa gak bisa keterangan akun saat ini terdeteksi tidak normal tolong di bantu ya admin /gan,5,5.0,20.0,0,0,,0.001161436
mantap banyak promo,5,0.0,3.0,1,0,,0.0010240356
"tolong dengan amat sangat, berhenti iklan di YouTube, ganggu saya sebagai pengguna gratis YouTube. Terimakasih",1,2.0,15.0,1,0,,0.0034495508
buruk bgt skrng qpon no gue ga bisa cek out kata nya akun mencurigakan emang nya gue ngapain coba trs jga gue beli voucher kenangan salah no wa tiba tiba voucher tidak bisa di tukar pdhl gue blm nukerin kan anehh bgt sayang bgt tuh voucher udh wa ga ada tanggapan apapun itu dri qpon akhirnya di uninstall ajh ga berguna,1,2.0,61.0,1,0,,0.004235833
voucer yg tdk bisa di gunakan di kedai dengan alasan stok sudah abis atau alasan tidak bisa klaim alasan begini bgtu bisa di refund ulang meski nunggu seminggu an . worth it lah menurutku 👌👍,5,10.0,35.0,1,0,,0.0030537874
suka bnyk diskon nya trmksiiii,4,2.0,5.0,1,0,,0.00095911615
"berkali2 menanyakan terkait permasalahan qpon, tapi tidak ada tanggapan dari Customer Service nya... sudah menghubungi via email, Whatsapp, Instagram tetap tidak ada jawaban",1,29.0,23.0,0,0,,0.0032224844
"mau tanya pihak Qpon, saya mau masuk ke akun kenapa tidak bisa ya? notif nya "" Akun Saat ini terdeteksi tidak normal, tidak dapat masuk sementara"". Sedangkan saya mau tukarkan ke brand, ini saya sudah laporan ke pihak Qpon lewat wa sma email belum ada respon samaa sekali. mohon solusi nya",1,117.0,51.0,0,0,,0.008009107
"Aplikasi SCAM. DAN Pelayanan Sangat Buruk Dengan Alasan Scan Kode Error Mulu, Setiap Hari. Voucher Hangus ,Tidak Bisa di Refund Aplikasi Buruk Sangat Mengecewakan!!!",1,14.0,24.0,1,0,,0.0027322632
gak usah buat promo roti o kalau gak mampu melayani. rugi 7rb tapi tiap kesana habis terakhir vocer gak bisa di tukar,1,0.0,22.0,1,0,,0.0019824747
"aplikasi macam apa ini? pesen kopi di tomoro MT hariyono balikpapan, pas d tuker voucher nya matcha nya lagi kosong kak, tdk bisa d uangkan di tunggu sampai matcha nya datang. aplikasi tdk sesuai dengan yg redy stok di toko toko retail. apa harus menambah omzet dengan cara begini? coba d jawab",1,49.0,52.0,1,0,,0.024326604
"sudah mengundang teman memakai referral tetapi tidak ada voucher ke akun saya, aneh tidak sesuai sama s&k nya kocak!",1,0.0,19.0,1,0,,0.0014116861
aplikasi apa kmi belanja 109rb tiba2 akun tidak bisa masuk,1,2.0,10.0,0,0,,0.0009382269
mantap sekaki,5,0.0,2.0,0,0,,0.001293567
mantap,5,0.0,1.0,0,0,,0.0012417501
qpon PHP bgt🤣 mana katanya undang nomor lain dapat kupon tambahan. nyata nya masih tertunda tanpa kejelasan😂,4,3.0,17.0,0,0,,0.0015778616
ga seru ga ada fitur di kirim di tempat,3,0.0,9.0,0,0,,0.0011754384
jelek,1,0.0,1.0,0,0,,0.0011617863
"diawal doang ada promo, kesini2 sama beli ditempat Jadi kurang menarik",1,3.0,11.0,1,0,,0.0014217583
ga bisa refund voucher,2,0.0,4.0,1,0,,0.0009388269
untuk resto Wallace y kecewa bgt beli burger pakai voucher tertera isinya daging sapi yg didpt cmn isi perkedel udh gitu cmn pakai mayo doang ga ada sayur apalagi saos bohong bgt ga sama kaya digambar,2,0.0,36.0,1,0,,0.0028461383
baru mau join sudah dibilang mencurigakan 😅,2,0.0,7.0,0,0,,0.0013396388
"dana tdk bisa di refund, pas pembelian di cek voucher bisa di klaim di lokasi terdekat stlh di lakukan pembayaran tiba2 lokasi klaim voucher berubah ke jekpus pdhl sy dri luar jabodetabek, di cht admin jg tdk memberikan solusi.👎👎",1,12.0,39.0,1,0,,0.002450523
"kenapasih akun saya dicurigai, pdhal pesann seperti biasa....aplikasi apa sih",1,0.0,10.0,0,0,,0.0013537303
"Aplikasi penipuan , sudah order tapi giliran barang habis dana tidak di refund dari aplikasi",1,0.0,15.0,0,0,,0.0011778797
"proses refund sangat lama, dichat dr Ig smpe wa qpon .. ga direspon sama sekali",1,7.0,15.0,0,0,,0.001441388
"udah ngundang banyak temen sampe 27, voc ku udh banyak eh ga bisa buat beli ""pembelian melebihi batas"" kaya gitu terus, padahal aku bru beli 1x itu pun udh di tuker, udh selesai. percuma dong susah² ngundang temen banyak² ga bisa di pake, udah gitu login di verif pake sms langsung tuh banyak bgt iklan judol yg ngesms. jahat bgt voc nya ga bisa di pake. udah ngehubungin customer service pun tetep aja ga bisa, ga ngasih solusi apa² ngetik bberapa kli di read doang bener² buruk👎🏻",1,85.0,87.0,0,0,,0.007220233
"gue kemaren mo beli roti o yg ice creamnya udh ngatre lama banget, pas giliran gue tiba di kasir,, lah ternyata ice creamnya disuruh nunggu 20 menitan, dan akhirnya ga jadi gue pake tuh voucher tpi udh gue tekan tu utk scan, dan ya disitu tertulis 43 jam lagi voucher nya hangus dan bsk nya gue mau pake ternyata ga bisa woii, mana gue rugi lagi lah, 2 voucher hangus ga menentu, gue nyesel pake ini, apalagi ga bisa pengembalian uang hadeeh☠️ ga recommended apk nya gue benci banget aslik",1,4.0,90.0,1,0,,0.0075188605
kecewa banget..baru juga di unduh kupon promo belum sempet di beli baru di klik eh udah pada hilang promo nya katanya pengguna baru bisa dapat promo harga eh belum juga di beli berubah harga nya,3,28.0,35.0,1,0,,0.0021994903
bagus,5,0.0,1.0,0,0,,0.0010732245
"bener"" murah",5,0.0,2.0,0,0,,0.0020978167
tolong dong customer service nya ditingkatkan,1,0.0,6.0,0,0,,0.0013326437
gimana nih .. nyoba pertama aja dah mengecewakan . malu malu in . berasa gk kuat bayar ... pdhal baru coba pake sekali . sampe tenant udh bayar .. link nya loading terosss.. harusnya link dlu baru suruh bayar !!!,1,8.0,40.0,0,0,,0.0028352016
apala ni begitu org login menggunakan nomor hp yg sama lgi malah terdeteksi akun anda tidak normal tolong diperbaiki,2,2.0,19.0,1,0,,0.001084341
Lumayan,2,0.0,1.0,0,0,,0.00097592577
kecewa pas udh banyak yg make vocer gbsa pdhl udh bayar loh!,1,3.0,12.0,0,0,,0.0011400025
semoga bangkrut aplikasinya,1,0.0,3.0,0,0,,0.001315312
"Uang saya hangus beli voucher alfamart!! Tiba di outlet alfamart malah ngga bisa di tukar. Udah 5 toko alfamart saya datangi, semua toko ngga bisa tukar voucher nya. Dan ya uang nya hilang gitu aja dan ngga bisa di refund. ngapain ngasih voucher kalo ngga bisa di tukar???",1,21.0,48.0,1,0,,0.0065712924
aneh voucher nya gabisa d tuker ga muncul d outlet nya,1,0.0,11.0,1,0,,0.00096095377
"kupon saya tidak bisa di buka, saya sudah bayar, tolong kembalikan uang kupon saya, apk tidak bertanggung jawab ketika login keterangan akun di batasi",1,1.0,24.0,0,0,,0.0024025547
min kenapa akun Qpon saya di batasi min tolong solusi nya min,2,0.0,12.0,0,0,,0.0011938019
cara buka nonaktifkn,2,0.0,3.0,0,0,,0.001074918
GAJELAS LOKASI PEMESANAN KOK DI JAWA,1,0.0,6.0,0,0,,0.0009284343
terimakasih yaaa saya suka,5,0.0,4.0,0,0,,0.0013109546
"jika membatasi akun mohon konfirmasi dan jelaskan penyebab nya, jgn main asal blokir aja",1,1.0,14.0,0,0,,0.0013500468
"tidak bisa login ke akun sendiri,dan sudah chat CS berkali kali tapi tidak di respond sangat mengecewakan",1,6.0,17.0,0,0,,0.0012970375
kenapa akun saya di batasi padahal tidak ada kecurangan yg saya lakukan.. mohon konfirmasi nya,1,1.0,15.0,0,0,,0.0012385938
jelek,1,0.0,1.0,0,0,,0.0011617863
"Akun saya tiba tiba gabisa login, katanya ada aktivitas mencurigaka, padahal voucher saya banyak mau di pakai akun gabisa login.",2,3.0,20.0,1,0,,0.0027228284
Csnya ga respon udah 2x24 jam coba masih aja kaga dibales,1,0.0,11.0,0,0,,0.0011649805
ok,5,0.0,1.0,0,0,,0.0010469042
"gk jadi dah,mw uninstall aja,baca review nya jlk2 smua,,rating juga jlk cm 3,8,,GK jadi make dah,,ribet mending ngojol aja,,makasehhh",2,0.0,19.0,0,0,,0.0032993003
gabisa d buka,1,0.0,3.0,0,0,,0.0012001444
"apa ini aplikasi, aku punya pesanan ehh malah hilang padah belum d tebus karena d Aceh susah d batasi utk kopi nya pagi sampai jam 9 dan sore jam 4-5 apaan tu .. uang ku juga tidak balik..",1,1.0,38.0,0,0,,0.0035090747
jelek banget,1,0.0,2.0,0,0,,0.0014492188
"mau tanya pihak Qpon, saya mau masuk ke akun kenapa tidak bisa ya? notif nya "" Akun Saat ini terdeteksi tidak normal, tidak dapat masuk sementara"". Sedangkan saya mau tukarkan ke brand, ini saya sudah laporan ke pihak Qpon lewat wa sma email belum ada respon samaa sekali. mohon solusi nya 🙏",1,176.0,52.0,0,0,,0.0122066885
kampret nongol d layar mulu mlh nginstal sendiri NGGANGGU BGT,1,0.0,10.0,0,0,,0.0011258733
"setiap mau log in selalu ada pemberitahuan mengenai akun ini tidak normal, terus saat menghubungi cs nya tidak ada respon. mohon bantuannya kenapa aplikasi saya tidak bisa log in",1,2.0,29.0,0,0,,0.0022869306
mantap promonya qpon,5,1.0,3.0,1,0,,0.0010100502
dikit promonya,1,0.0,2.0,1,0,,0.0011281086
"Aplikasi gajelas, baru pertama install trus daftar udah kena pembatasan akun 😂",1,1.0,12.0,0,0,,0.0014987463
aplikasi asu jadi kena spam WhatsApp ku🙄🙄,1,1.0,7.0,0,0,,0.0012253164
"ka saya udah beberapa kali transaksi di qpon,, hari ini saya ga bisa login kata nya akun saya tidak normal. tolong ka pencerahan nya ini bagaimana ? mana ada kupon kopi blum d tukar",3,3.0,34.0,0,0,,0.0037023847
banyak potongan harga.jajan makin irit,5,2.0,5.0,1,0,,0.0017714318
"maaf kuturunin bintangnya, soalnya saya gk bisa login lwt aplikasinya. katanya ""akun saat ini terdeteksi tidak normal"" udh chat via whatsapp tapi tidak ada penanganan sama sekali!",1,27.0,27.0,0,0,,0.002654247
saya gak bisa memesan kupon sedikit kecewa kalo sudah bisa saya bintang 5,3,1.0,13.0,0,0,,0.0011425073
"apakah ada yang sama aplikasi ini cuman dipake belanja 1x? mau belanja 2x ada keterangan ""akun dibatasi karna ada aktivitas mencurigakan, hubungi customer servis"" padahal saya gk melakukan yg mencurigakan? .parah...parah...",1,4.0,31.0,0,0,,0.0040971227
qpon tidak menyediakan refund susah sekali refund di qpon punya saya tidak bisa direfund tolong dong qpon bebenah aplikasinya,1,2.0,19.0,0,0,,0.0013139835
kacaw akun saya di banned,1,0.0,5.0,0,0,,0.0013100773
"pelayanan customer service sangat buruk, mau refund voucher yg udh gabisa d tuker d outlet mana pun, tapi gaada respon sama sekali dari pihak customer service nya",1,0.0,27.0,1,0,,0.002364759
the best..promo mnrik,5,0.0,3.0,1,0,,0.0012119793
lama ngantrinya,1,0.0,2.0,0,0,,0.001101714
kuponny murah dan gmpang di gunakan,5,1.0,6.0,1,0,,0.0012891804
"aplikasi yg sangat tidak jelas, akun dibatasi padahal baru daftar. aneh banget.",1,1.0,12.0,0,0,,0.0019936517
gimana cara mengatasi akun dibatasi karna ada aktivitas mencurigakan? padahal masih pengguna baru,5,0.0,13.0,0,0,,0.0012294399
"ah payah aplikasi tiputipu, gua gadapet kupon",1,0.0,7.0,0,0,,0.0012988992
CS nya sulit dihubungi. 👎🏻,1,0.0,5.0,0,0,,0.0016286591
aplikasi tidak bisa masuk akunnya,5,1.0,5.0,0,0,,0.0009931121
banyak promonyaa👍,5,0.0,2.0,1,0,,0.002055562
qpon nya ngeleg banget,1,0.0,4.0,0,0,,0.0011963825
sip mantap,5,0.0,2.0,0,0,,0.0010761304
banyak banget promo n diskonnya tapi sayang ga bisa d pake d daerah lembang Bandung ya,2,1.0,16.0,1,0,,0.0013346036
sengaja saya kasih bintang 1.... akun saya tiba-tiba dibatasi dan tidak bisa melakukan transaksi .. sudah saya email dan wa customer service TPI tidak direspon.,1,10.0,25.0,0,0,,0.003104004
"kemaren mau nukerin kopi cotti yang rice milk latte, ternyata gak bisa katanya harga nya udah kembali normal, padahal udah beli vocer nya, terus gimana ini vocer ku gak kepake dooong mana ada 3 udah dibeli jadi sayang gak kepake 🥲",1,12.0,41.0,0,0,,0.01000499
*akun terdeteksi tidak normal anda tidak bisa masuk untuk sementara* akun logout sendiri pas masuk lg gagal otp ga muncul2 diulang2 malah muncul tulisan diatas ga jls banget qpon,1,1.0,29.0,0,0,,0.0014564326
Baik,5,0.0,1.0,0,0,,0.0012719205
Es kopimya mantap bisa bikin orang jd batuk ntah ramuan model apa itu kopi,1,0.0,14.0,0,0,,0.001390881
"akun dibatasi, buat apa vouchernya. tidak bisa di tukarkan",1,0.0,9.0,1,0,,0.0012275565
ok,5,0.0,1.0,0,0,,0.0010469042
"berhari hari saya nunggu jawaban cs di wa tidak kunjung di balas, saya kecewa karena posisi saya sekarang lagi perlu , malah terabaikan",2,0.0,23.0,0,0,,0.002414268
"aplikasinya keren, sayangnya pelayanannya yang lama... gak di bikin satu2 dulu tapi di bikin banyak sekaligus akhirnya yang datang duluan nunggunya lama, yang datang terakhiran gak perlu nunggu di roti'o",4,3.0,30.0,0,0,,0.0039996267
aplikasi jelek banget akun tidak bisa masuk sementara padahal saya uda beli vouchernya 3 tolong perbaikilah akun saya gabisa masuk dari semalam,1,9.0,22.0,1,0,,0.0013290037
jelek,1,0.0,1.0,0,0,,0.0011617863
Masa berlaku voucher ternyata tidak sama dengan masa promo produk yang dipilih.,1,0.0,12.0,1,0,,0.002781205
"yg viral kopi 1k 3k awalan pengguna baru,next ada voucher sama aja kalian bayar sendiri kenapa? sistemnya gini contoh voucher alfa 25k nanti awalan dari qpon ada tambahan poin misi 4k sisa 21k kalian share ke orang² setiap orang klik pon misi beda dari 100 - 300 an nah itu dikurang dari 21k tadi kalau ada pengguna baru klik link kamu kasih ada tambahan poin 2k ada waktunya 16 jam,kalau udah ke klaim berhasil kalian masih harus bayar harga vouchernya 5k,maks bantu klik link misi orang lain 2 kali",3,7.0,89.0,1,0,,0.028882649
bagusss,5,11.0,1.0,0,0,,0.0011792773
"bagus pokonya,. mantap diskon nya👍",5,3.0,5.0,1,0,,0.0013738831
"aplikasi ini ga bisa klaim voucher kopi kenanga?. per hari ini 18 juli 2025, kembalikan saldo nya.",1,0.0,17.0,1,0,,0.0020399806
"kenapa banyak bintang 1 yah? padahal aku pake aman aza, harus diliat detail sih masa berlaku dllnya biar ga keburu habis masa berlakunya",5,2.0,23.0,0,0,,0.002702429
aplikasi terburuk!!! tanggapan lamban. sistem bobrok. auto uninstall..,1,0.0,8.0,0,0,,0.0018294756
makasih udah ngadain banyak promo,5,3.0,5.0,1,0,,0.0013169679
udah berkali-kali undang teman tapi ko gk semua masuk cuman beberapa,3,0.0,11.0,0,0,,0.0013219567
terima kasih kuponnya,5,1.0,3.0,0,0,,0.0011003555
"aplikasi pea ... ngumpulin orang bayar voucher, giliran voucher ditukar malah ditolak oleh resto, #saya beli voucher ROTI'O TAPI SETELAH DATANG KE RESTO,OLEH KARYAWAN ROTI O MALAH DISURUH DATANG BESOK KARENA STOK MAKANAN HABIS, BESOKNYA DATANG LAGI .. DITOLAK LAGI STOK BELUM DIKIRIM, BESOKNYA DATANG LAGI DITOLAK LAGI STOK MAKANAN HABIS ,TIGA KALI DATANG KE RESTO DITOLAK TERUS , SAMPAI VOUCHER HANGUS , DISINI LAHH SAYA BERPIKIR KALO APLIKASI INI HANYA MENGAKALI UANG RECEH ... TERKESAN INI PENIPU",1,0.0,78.0,1,0,,0.013045184
"ini kenapa saya ga bisa masuk akun saya , keterangannya (akun terdeteksi tidak normal,tidak bisa masuk sementara) 2 hari ga bisa masuk ... padahal ada vocer saya juga. udah saya bayar ... tinggal tukar vocer ke outlet hd ga bisa hmmm wa ke no qpon ga ada tanggapan.",2,110.0,48.0,0,0,,0.008553092
masih ada 3 kupon yang belum di tukar kan. tapi tidak bisa login. degan kata2 akun tidak normal. gimana maksudnya. saya 3hari login gak bisa masuk,1,4.0,26.0,0,0,,0.0025359676
mantab,5,0.0,1.0,0,0,,0.00095662154
Diskon tp pas nuker kaya mau ngemis anjir haha,2,0.0,9.0,1,0,,0.001079281
gaje,1,0.0,1.0,0,0,,0.0010501597
mengecewakan. tidak bisa digunakan. saya sdh transaksi dan sdh bayar tapi di aplikasi tidak nerhasil,1,4.0,15.0,1,0,,0.0010283637
"sangat fast respon saat ada kendala cepat terselesaikan, banyak promo menarik, terimakasih untuk layanan yang sangat memuaskan ini,😊",5,24.0,18.0,1,0,,0.0046282243
"mantap, semoga promo terusss",5,2.0,4.0,1,0,,0.0012799498
aplikasi terbaik,5,0.0,2.0,0,0,,0.0015161327
ini aplikasi pembodohan...bnyak.yg sudah pesan dan sudah bayar begitu mau ambil pesanan nya tpi barang nya gak ada alasan habis..ini penipuan berkedok promo...maling..,1,22.0,23.0,1,0,,0.0022616456
good 👍 bisa jajan hemat di Qpon,5,1.0,7.0,1,0,,0.0012960007
akun dibatasi tnp keterangan jls,1,2.0,5.0,0,0,,0.0011065188
aplikasi ga jls ktnya pengguna baru bisa dapet diskon eh gtau bohong.. syg bgt udah download langsung uninstall lg,1,2.0,19.0,1,0,,0.0012678505
banyak banget diskon makanan/minuman disini... mantap lah pokoknya🤩,5,6.0,8.0,1,0,,0.0014842545
bagus,5,0.0,1.0,0,0,,0.0010732245
"aplikasi belum proper, jatuhnya jadi seperti penipuan. beli voucher tapi tidak bisa digunakan dan tidak ada solusinya",1,0.0,17.0,1,0,,0.0018922366
"KOCAK!! Belum di pake udah kadaluarsa, mana csnya ga bales chat",1,0.0,11.0,0,0,,0.0015642191
aplikasi hanya mencari keuntungan tapi pelayanan tidak maksimal,1,0.0,8.0,0,0,,0.001570067
bagus..sangat membantu..,4,2.0,2.0,0,0,,0.0014987797
makasih qponn semenjak ada aplikasi qpon aku jadi jajan murah trus😂😍,5,2.0,11.0,0,0,,0.0021427486
bagus banget,4,0.0,2.0,0,0,,0.0010963811
Sangat membantu ! 😁,5,1.0,4.0,0,0,,0.001699603
"aplikasi busuk,jgn mau ketipu lagi,cukup kita2 aja, giliran mo tukar voucher ehh alasannya roti o nya abis, aplikasi penipuan ini,semoga review kita membantu yg mo download aplikasi ini..",1,2.0,28.0,1,0,,0.0037359223
"kecewa banget,tiba"" akun saya tidak bisa digunakan, tolong bantu follow-up C3350964",1,0.0,11.0,1,0,,0.0018104902
"lokasi nya sering hilang...stiap update lokasi selalu gagal... masak saya di riau,,tp kupon untuk di jakarta semua.",3,7.0,17.0,0,0,,0.0024898043
"kecewaaa bangett,, bnyak promo tp ga bisa d pakai,, sampe d outlet bnyak alesannn,,, yg blm download mending ga usah download buang buang duit doang,, udh bayar tp ga bisa d pake kupon nya",1,68.0,34.0,1,0,,0.0023991284
"beli voucher, tapi setiap ke outletnya abis trs, uang ngga bisa ditarik lagi. rugi",1,12.0,14.0,1,0,,0.0013049577
"udah ngundang 6 org malahh ga dpt voucher, lawakkk btw branding gede""an tapi rating 3 mmps wkwk",1,0.0,17.0,1,0,,0.0015130031
saya mau me refund kupon saya yang belum ditukar. tpi customer service nya malah tidak membantu sama sekali.,1,0.0,18.0,0,0,,0.0020214806
alhamdulillaah mantap,5,0.0,2.0,0,0,,0.0012499046
kwkwkwk bisa banget cuma mau bkin org download doang. pas di gunain di aplikasi kg ada.history yg di Wa nya. ora danta,1,3.0,22.0,0,0,,0.0017107794
